quantity_sold,price_diff,leftover,restaurant_type,meal_type,menu_item_name,has_promotion,special_event,weather_condition
251,1.5,35.00040000000001,1,2,5,0,0,0
466,3.0,0.0,0,0,6,0,0,2
379,0.4800000000000002,0.0,3,1,10,0,0,1
378,-1.3499999999999996,0.0,0,1,5,1,0,0
186,7.34,100.00040000000001,4,1,2,0,0,2
161,3.3500000000000014,125.00040000000001,0,1,11,0,0,1
234,8.11,52.00040000000001,1,0,6,0,0,2
151,14.33,135.0004,1,1,2,0,0,2
338,1.1400000000000006,0.0,2,2,5,0,0,0
0,16.53,286.0004,3,1,12,0,0,1
39,6.41,247.0004,0,1,8,0,0,0
476,1.6199999999999992,0.0,3,0,6,0,0,2
282,3.0600000000000005,4.000400000000013,3,2,1,0,0,0
30,8.630000000000003,256.0004,2,1,8,0,0,0
168,0.6400000000000001,118.00040000000001,3,1,10,0,0,2
226,0.7799999999999994,60.00040000000001,0,2,8,0,0,1
204,-0.5600000000000023,82.00040000000001,0,2,11,1,0,1
80,11.129999999999999,206.0004,0,2,3,0,0,2
387,0.6000000000000001,0.0,3,1,10,0,0,2
293,2.1599999999999993,0.0,0,2,1,0,0,1
209,12.89,77.00040000000001,2,1,0,0,0,2
503,1.2799999999999998,0.0,3,2,13,0,0,2
331,1.0300000000000002,0.0,3,2,1,0,0,0
258,2.7199999999999998,28.000400000000013,1,1,1,0,0,0
80,16.65,206.0004,3,1,12,0,0,2
369,2.46,0.0,2,2,5,0,0,0
329,10.52,0.0,1,2,4,0,0,1
173,7.619999999999999,113.00040000000001,1,1,8,0,0,0
395,0.3599999999999999,0.0,1,0,13,0,0,1
626,0.52,0.0,0,0,13,0,0,1
398,0.7300000000000004,0.0,2,0,9,0,0,2
470,-7.180000000000003,0.0,0,2,11,1,0,2
485,0.8899999999999999,0.0,3,1,10,0,0,2
518,-0.11000000000000121,0.0,3,2,7,0,1,1
198,9.75,88.00040000000001,3,2,0,0,0,0
346,8.15,0.0,1,2,4,0,0,1
607,2.38,0.0,3,0,6,0,1,0
115,4.619999999999997,171.0004,3,1,12,1,0,2
153,8.760000000000002,133.0004,0,2,3,0,0,2
296,14.339999999999996,0.0,2,1,3,0,0,2
653,0.3700000000000001,0.0,3,1,13,0,0,0
58,10.259999999999998,228.0004,3,2,0,1,0,2
293,1.2400000000000002,0.0,3,2,1,0,0,0
426,1.4700000000000006,0.0,0,0,6,0,0,2
163,10.83,123.00040000000001,3,1,12,0,0,2
336,2.6000000000000005,0.0,2,0,5,0,0,1
587,1.0499999999999998,0.0,3,0,6,0,0,2
172,9.09,114.00040000000001,3,1,12,0,0,0
283,2.5999999999999996,3.0004000000000133,3,1,1,0,0,0
166,9.030000000000001,120.00040000000001,2,2,3,0,0,0
185,2.04,101.00040000000001,3,1,1,0,0,0
205,7.360000000000001,81.00040000000001,1,1,8,0,0,1
0,7.67,286.0004,3,1,4,0,0,1
149,8.530000000000001,137.0004,0,2,11,0,0,2
596,1.29,0.0,3,0,13,0,0,2
432,6.1499999999999995,0.0,1,0,6,0,0,2
305,3.9700000000000006,0.0,3,2,7,0,0,0
213,7.67,73.00040000000001,1,2,4,0,0,2
0,12.34,286.0004,3,1,12,0,0,1
172,9.79,114.00040000000001,0,2,3,0,0,2
392,5.73,0.0,1,0,6,0,0,2
283,3.2799999999999994,3.0004000000000133,1,1,4,1,0,2
588,0.79,0.0,3,0,6,1,0,2
270,7.73,16.000400000000013,3,1,12,0,0,0
155,4.949999999999999,131.0004,3,1,4,0,0,2
269,9.05,17.000400000000013,3,1,12,0,0,2
276,2.799999999999999,10.000400000000013,0,0,9,0,0,1
387,2.2399999999999993,0.0,3,0,9,0,0,2
215,-3.549999999999997,71.00040000000001,2,1,3,1,0,2
409,0.32999999999999985,0.0,3,0,10,0,0,0
381,0.6900000000000002,0.0,3,0,10,0,0,2
168,6.680000000000001,118.00040000000001,1,2,1,0,0,0
0,7.510000000000002,286.0004,2,2,8,0,0,1
336,0.9400000000000002,0.0,3,0,10,0,0,0
107,10.64,179.0004,3,1,12,0,0,2
285,2.7699999999999996,1.0004000000000133,4,2,1,0,1,0
294,4.289999999999999,0.0,3,2,7,0,0,2
401,2.7299999999999986,0.0,1,0,6,0,0,2
89,9.459999999999999,197.0004,2,1,8,1,0,2
152,5.789999999999999,134.0004,3,2,2,0,0,0
0,12.48,286.0004,0,1,11,0,0,1
78,3.3000000000000007,208.0004,3,2,1,0,0,2
280,1.5999999999999996,6.000400000000013,1,2,1,0,0,2
359,3.329999999999999,0.0,3,0,6,0,0,2
340,0.6099999999999994,0.0,3,2,2,1,0,2
175,5.25,111.00040000000001,0,2,9,0,0,2
380,0.7999999999999998,0.0,3,1,13,0,0,1
238,5.4,48.00040000000001,1,2,1,0,0,1
39,11.29,247.0004,1,2,8,0,0,2
128,4.150000000000001,158.0004,3,0,9,0,0,2
37,15.32,249.0004,1,2,11,0,0,0
299,3.12,0.0,3,2,1,0,0,1
96,6.709999999999999,190.0004,3,1,4,0,0,0
215,3.76,71.00040000000001,3,2,9,0,0,0
206,8.649999999999999,80.00040000000001,3,2,0,1,0,2
587,-0.08000000000000007,0.0,0,2,13,1,0,1
335,2.4000000000000004,0.0,3,0,6,0,0,2
229,6.210000000000001,57.00040000000001,2,2,11,0,0,2
225,5.73,61.00040000000001,1,2,1,0,0,2
213,3.610000000000001,73.00040000000001,3,0,6,0,0,0
391,2.9000000000000004,0.0,1,0,6,0,0,2
173,8.169999999999998,113.00040000000001,2,0,9,0,0,2
354,6.6899999999999995,0.0,1,2,4,0,0,0
251,2.5700000000000003,35.00040000000001,1,2,3,1,0,0
0,14.700000000000001,286.0004,2,1,8,0,0,0
218,1.1300000000000008,68.00040000000001,0,2,8,0,0,2
222,1.5600000000000005,64.00040000000001,1,1,13,0,0,0
329,7.050000000000001,0.0,2,2,8,0,0,0
239,1.87,47.00040000000001,3,1,13,0,0,0
176,11.439999999999998,110.00040000000001,1,2,3,1,0,2
269,1.6499999999999986,17.000400000000013,2,1,0,1,0,2
193,5.6899999999999995,93.00040000000001,3,0,6,0,0,1
179,4.05,107.00040000000001,4,1,1,0,0,1
191,11.260000000000002,95.00040000000001,3,1,12,0,0,0
216,1.9099999999999997,70.00040000000001,1,1,13,0,0,0
174,3.129999999999999,112.00040000000001,3,1,12,0,0,1
210,5.76,76.00040000000001,3,2,4,0,0,1
131,5.130000000000001,155.0004,0,2,8,0,0,0
444,0.9900000000000002,0.0,1,1,13,0,0,1
186,7.93,100.00040000000001,2,2,0,0,0,2
281,1.3800000000000003,5.000400000000013,1,1,13,0,0,2
204,8.22,82.00040000000001,1,1,8,0,1,2
191,1.2499999999999998,95.00040000000001,3,1,13,0,0,2
246,-0.5199999999999996,40.00040000000001,0,2,9,0,0,2
152,6.829999999999998,134.0004,1,2,8,0,0,2
633,0.8400000000000003,0.0,3,2,13,0,0,2
182,12.82,104.00040000000001,2,1,0,0,0,1
87,8.729999999999997,199.0004,2,1,3,1,1,0
406,0.79,0.0,1,1,1,1,0,0
301,0.71,0.0,3,1,10,0,0,2
675,1.4800000000000004,0.0,1,0,6,1,0,2
156,10.04,130.0004,2,1,0,1,0,2
367,1.21,0.0,0,2,5,0,0,1
202,2.92,84.00040000000001,3,1,1,0,0,2
0,9.16,286.0004,3,1,12,0,0,2
189,5.880000000000003,97.00040000000001,3,1,0,1,0,2
0,15.23,286.0004,2,2,8,0,0,2
346,1.5199999999999996,0.0,2,2,5,0,0,2
226,5.779999999999999,60.00040000000001,3,1,4,0,0,2
341,2.2299999999999995,0.0,2,2,5,0,0,1
209,6.18,77.00040000000001,2,1,11,1,0,2
0,13.09,286.0004,3,1,12,0,0,0
258,4.41,28.000400000000013,0,2,8,0,0,0
168,2.33,118.00040000000001,0,2,1,0,0,2
262,2.0,24.000400000000013,3,2,9,0,0,0
270,1.94,16.000400000000013,0,0,5,0,0,1
301,0.7700000000000005,0.0,1,1,1,1,0,0
91,4.74,195.0004,0,0,6,0,0,2
0,6.640000000000001,286.0004,3,2,7,0,0,1
200,5.859999999999999,86.00040000000001,3,2,7,0,1,2
405,2.1000000000000005,0.0,3,0,6,0,0,2
182,8.259999999999998,104.00040000000001,1,1,4,0,0,2
287,3.5199999999999996,0.0,1,0,6,0,0,2
225,5.210000000000001,61.00040000000001,2,2,8,0,0,2
261,3.6400000000000006,25.000400000000013,2,2,9,0,0,2
182,9.879999999999999,104.00040000000001,3,1,12,0,0,0
269,4.840000000000001,17.000400000000013,3,1,4,0,0,0
224,2.66,62.00040000000001,1,1,1,0,0,1
119,6.6800000000000015,167.0004,3,1,12,1,0,2
313,0.7600000000000002,0.0,3,2,13,0,0,0
220,6.289999999999999,66.00040000000001,1,2,1,0,0,0
164,6.759999999999998,122.00040000000001,0,1,11,0,0,2
108,3.4099999999999984,178.0004,3,1,12,1,0,1
197,5.3100000000000005,89.00040000000001,3,1,2,0,0,2
424,5.289999999999999,0.0,1,0,6,0,0,0
390,1.9799999999999995,0.0,2,2,5,0,0,1
626,0.31999999999999984,0.0,3,0,13,0,0,2
0,15.279999999999994,286.0004,2,1,11,0,0,2
62,8.51,224.0004,1,1,1,0,0,1
330,5.180000000000001,0.0,0,0,6,0,0,1
291,2.24,0.0,3,0,6,0,0,0
160,3.4200000000000017,126.00040000000001,0,2,8,0,0,2
358,0.7600000000000002,0.0,3,0,10,0,0,1
302,1.5999999999999996,0.0,0,1,1,0,0,0
19,9.239999999999998,267.0004,0,1,8,0,0,1
264,2.5,22.000400000000013,2,2,5,0,0,0
55,8.520000000000003,231.0004,0,2,11,0,0,2
421,5.880000000000001,0.0,1,0,6,0,0,2
641,0.7500000000000002,0.0,3,0,10,0,0,2
166,6.48,120.00040000000001,0,2,11,0,0,2
89,11.379999999999999,197.0004,3,1,2,0,0,0
708,0.13000000000000078,0.0,1,2,9,1,0,2
552,0.7399999999999998,0.0,3,0,10,0,0,2
345,2.33,0.0,1,1,1,0,1,2
608,0.9300000000000006,0.0,3,0,6,0,0,2
22,14.389999999999999,264.0004,3,1,12,0,0,0
458,0.79,0.0,0,2,5,0,0,2
413,1.9500000000000002,0.0,3,0,6,0,0,2
355,6.76,0.0,1,0,6,0,0,0
343,9.85,0.0,3,1,12,0,0,2
527,0.79,0.0,3,1,13,0,0,0
445,2.75,0.0,1,0,6,0,0,0
476,1.79,0.0,3,0,6,0,0,0
265,1.0700000000000003,21.000400000000013,4,2,4,0,0,2
388,0.9400000000000002,0.0,3,0,13,0,0,0
370,0.99,0.0,3,1,10,0,0,2
411,0.5800000000000001,0.0,3,1,1,1,0,1
296,1.0499999999999998,0.0,3,1,10,0,0,2
458,0.8900000000000001,0.0,3,1,13,0,0,2
734,1.0700000000000003,0.0,1,2,13,0,0,0
7,17.24,279.0004,3,1,12,0,0,1
0,11.56,286.0004,2,1,8,0,0,2
429,2.21,0.0,3,0,9,0,0,2
313,3.3499999999999996,0.0,3,2,9,0,0,0
462,1.2200000000000002,0.0,0,2,5,0,0,2
632,0.43000000000000016,0.0,3,1,13,0,0,2
150,6.040000000000003,136.0004,3,1,12,0,0,2
454,1.370000000000001,0.0,0,0,6,0,0,2
210,1.0200000000000014,76.00040000000001,1,1,8,1,0,1
170,8.86,116.00040000000001,2,2,11,0,0,2
656,2.219999999999999,0.0,0,0,6,0,1,2
599,-0.9699999999999998,0.0,3,2,1,1,0,2
224,6.370000000000001,62.00040000000001,1,1,2,0,0,2
439,2.08,0.0,1,1,13,0,0,0
198,2.38,88.00040000000001,3,1,1,0,0,0
69,8.469999999999999,217.0004,2,2,8,0,0,1
544,0.79,0.0,3,0,6,0,0,0
178,0.8900000000000006,108.00040000000001,2,1,8,0,0,2
246,2.7399999999999998,40.00040000000001,1,2,5,0,0,0
399,0.8199999999999998,0.0,3,2,13,0,0,1
204,2.01,82.00040000000001,0,1,1,0,0,0
367,3.3200000000000003,0.0,3,0,6,0,0,0
279,4.01,7.000400000000013,3,2,4,0,0,1
499,0.41999999999999993,0.0,3,2,13,0,0,2
121,3.240000000000001,165.0004,3,2,1,0,0,0
278,2.4599999999999995,8.000400000000013,3,2,1,0,0,0
191,3.9400000000000013,95.00040000000001,3,1,12,0,0,2
582,0.28000000000000025,0.0,3,2,13,0,0,2
319,2.6900000000000004,0.0,3,0,6,0,0,2
236,10.09,50.00040000000001,0,2,3,0,0,2
278,2.5299999999999994,8.000400000000013,3,2,9,0,0,2
412,0.42000000000000015,0.0,3,0,10,0,0,0
191,8.82,95.00040000000001,4,2,2,0,0,2
477,0.2999999999999998,0.0,0,2,5,1,0,1
257,3.58,29.000400000000013,1,1,1,0,0,0
599,1.02,0.0,1,0,13,0,0,2
434,-2.0199999999999996,0.0,2,2,9,1,0,0
610,-0.08999999999999986,0.0,1,1,5,1,0,2
124,1.9899999999999998,162.0004,3,1,10,0,0,1
154,2.6799999999999997,132.0004,0,1,1,0,0,2
269,1.6899999999999995,17.000400000000013,1,0,5,0,0,2
183,6.529999999999998,103.00040000000001,1,2,3,1,0,0
218,7.17,68.00040000000001,1,1,4,0,0,2
152,9.989999999999998,134.0004,1,2,2,0,0,0
406,2.95,0.0,3,0,6,0,0,2
299,6.99,0.0,2,0,9,0,0,2
113,15.419999999999998,173.0004,3,1,12,0,0,1
200,2.1000000000000005,86.00040000000001,3,2,9,0,0,2
401,2.01,0.0,3,0,6,0,0,2
9,12.02,277.0004,3,1,2,0,0,1
487,-0.1299999999999999,0.0,3,1,1,1,0,0
69,7.25,217.0004,3,1,4,0,0,2
145,5.16,141.0004,3,1,12,0,0,0
404,0.6500000000000004,0.0,3,0,9,0,0,2
58,5.979999999999999,228.0004,0,1,8,0,0,2
457,1.9100000000000001,0.0,1,2,4,1,0,0
290,3.4000000000000004,0.0,2,0,9,0,0,1
231,6.229999999999999,55.00040000000001,1,0,6,0,0,2
0,10.809999999999999,286.0004,1,1,8,0,0,1
212,11.400000000000002,74.00040000000001,3,1,0,0,0,1
186,6.02,100.00040000000001,0,1,11,1,0,0
226,3.759999999999999,60.00040000000001,1,1,1,0,0,2
403,1.8800000000000008,0.0,1,0,6,0,0,2
163,11.919999999999998,123.00040000000001,3,1,12,0,0,2
34,0.6600000000000001,252.0004,0,2,9,0,0,0
331,1.5500000000000007,0.0,2,0,9,0,0,0
78,4.780000000000001,208.0004,2,1,5,0,0,1
364,4.359999999999999,0.0,3,0,6,0,0,1
224,5.210000000000001,62.00040000000001,1,2,4,0,0,2
160,1.839999999999999,126.00040000000001,0,1,1,0,0,0
453,3.8499999999999996,0.0,1,0,6,0,0,2
255,2.92,31.000400000000013,3,2,7,0,0,2
0,11.899999999999999,286.0004,3,1,12,0,0,0
207,4.1,79.00040000000001,1,2,1,0,0,1
284,5.129999999999999,2.0004000000000133,1,0,6,0,0,2
214,8.049999999999999,72.00040000000001,1,2,8,0,0,2
311,1.1099999999999994,0.0,3,2,1,0,0,0
317,1.7000000000000002,0.0,3,1,1,0,0,2
49,7.180000000000001,237.0004,1,2,1,0,0,2
370,2.0200000000000014,0.0,2,0,9,0,1,2
152,7.609999999999999,134.0004,3,2,7,0,0,2
91,13.919999999999998,195.0004,3,2,0,0,0,2
168,2.76,118.00040000000001,1,0,5,0,0,2
340,1.0499999999999998,0.0,1,1,13,0,0,2
104,5.699999999999999,182.0004,0,1,8,0,0,2
556,-0.43000000000000016,0.0,3,0,13,1,0,1
149,0.7600000000000002,137.0004,3,1,10,0,0,0
25,15.64,261.0004,0,2,11,0,0,2
134,7.559999999999999,152.0004,0,1,3,0,0,0
156,1.13,130.0004,3,1,13,0,0,0
230,2.750000000000001,56.00040000000001,4,0,6,0,0,2
228,2.459999999999999,58.00040000000001,3,2,7,0,0,2
264,3.3100000000000023,22.000400000000013,2,1,3,1,0,0
186,8.430000000000001,100.00040000000001,2,2,9,0,0,0
0,11.740000000000002,286.0004,3,1,12,0,0,2
447,1.5600000000000005,0.0,1,2,13,0,0,2
157,4.630000000000001,129.0004,4,1,1,0,0,0
115,7.129999999999999,171.0004,3,2,2,0,0,2
490,0.5299999999999998,0.0,1,0,13,0,0,1
311,0.04999999999999982,0.0,0,2,5,0,0,0
440,1.3200000000000003,0.0,3,0,13,0,0,0
176,1.96,110.00040000000001,1,2,5,0,0,0
299,3.6099999999999994,0.0,3,0,6,0,0,2
101,14.739999999999998,185.0004,2,1,8,0,0,0
296,0.3699999999999999,0.0,3,0,10,0,0,2
487,3.09,0.0,0,0,6,0,0,2
258,1.0099999999999998,28.000400000000013,3,0,6,0,0,0
193,4.660000000000001,93.00040000000001,1,1,1,0,1,2
246,0.5599999999999998,40.00040000000001,3,0,10,0,0,2
405,0.4800000000000004,0.0,3,1,4,1,0,2
314,0.25,0.0,0,2,13,0,0,1
458,0.4400000000000004,0.0,3,1,13,0,0,0
509,1.0299999999999998,0.0,0,2,5,0,0,2
170,1.3900000000000001,116.00040000000001,3,1,10,0,0,0
91,9.27,195.0004,3,1,12,0,0,2
0,14.309999999999999,286.0004,1,2,8,0,0,0
9,1.8899999999999997,277.0004,3,2,1,0,0,2
68,8.450000000000001,218.0004,3,2,7,0,0,0
0,1.1799999999999997,286.0004,0,1,8,1,0,0
109,8.979999999999999,177.0004,1,1,4,0,0,0
74,12.580000000000002,212.0004,3,1,12,0,0,1
69,4.040000000000001,217.0004,1,0,5,0,0,0
349,1.8200000000000003,0.0,3,0,6,0,0,2
578,-3.41,0.0,0,0,9,1,0,2
54,11.65,232.0004,1,1,8,0,0,2
328,4.259999999999999,0.0,3,0,6,0,0,2
510,0.18000000000000016,0.0,3,1,1,1,1,1
339,0.9600000000000002,0.0,3,0,10,0,0,2
197,2.579999999999999,89.00040000000001,1,2,1,0,0,2
300,1.3900000000000006,0.0,3,1,12,0,1,2
384,1.0600000000000005,0.0,0,0,6,0,0,2
225,1.8500000000000005,61.00040000000001,2,0,5,0,0,2
131,6.840000000000001,155.0004,1,1,1,0,0,0
172,2.960000000000001,114.00040000000001,2,2,11,1,0,2
127,7.46,159.0004,1,2,1,0,0,2
132,7.489999999999998,154.0004,0,1,3,0,0,2
206,8.99,80.00040000000001,1,1,4,0,0,2
39,15.47,247.0004,3,1,12,0,0,1
316,-0.009999999999999787,0.0,0,1,1,0,0,0
311,2.6900000000000004,0.0,1,2,1,0,0,2
329,7.66,0.0,2,2,8,0,0,2
307,3.3800000000000026,0.0,0,1,11,0,0,0
348,4.3500000000000005,0.0,1,2,1,0,0,2
728,0.9099999999999997,0.0,1,1,5,1,0,2
172,7.74,114.00040000000001,3,1,12,1,0,2
200,8.95,86.00040000000001,3,1,12,0,0,2
603,-0.5700000000000003,0.0,3,0,9,1,0,0
93,10.439999999999998,193.0004,3,1,12,0,0,2
381,3.66,0.0,3,2,2,1,0,1
176,12.520000000000003,110.00040000000001,0,1,3,0,0,2
509,6.619999999999999,0.0,1,0,6,0,0,0
346,4.920000000000001,0.0,1,2,1,0,0,0
196,9.5,90.00040000000001,3,1,12,0,0,2
607,1.2700000000000005,0.0,3,0,6,0,0,0
320,1.0900000000000034,0.0,0,1,3,0,0,1
633,0.6599999999999997,0.0,1,2,13,0,0,0
285,5.010000000000001,1.0004000000000133,1,2,1,0,0,2
361,1.4899999999999993,0.0,3,2,9,0,0,0
188,2.4700000000000006,98.00040000000001,1,2,8,1,0,0
433,2.29,0.0,1,2,5,0,0,2
595,1.3899999999999997,0.0,3,0,6,0,0,2
319,2.120000000000001,0.0,3,2,7,1,0,2
135,3.8499999999999996,151.0004,1,1,1,0,0,0
477,3.679999999999999,0.0,3,0,6,0,0,2
0,7.0,286.0004,0,2,8,0,0,2
252,3.630000000000001,34.00040000000001,1,1,1,0,0,0
609,0.3500000000000001,0.0,3,1,13,0,0,0
77,9.79,209.0004,2,1,8,0,0,2
74,12.870000000000005,212.0004,2,2,3,0,0,2
519,0.5399999999999998,0.0,3,2,13,0,0,1
310,6.150000000000002,0.0,0,1,3,0,0,1
316,3.38,0.0,1,2,1,0,0,0
223,3.5300000000000002,63.00040000000001,1,2,1,0,0,1
654,-0.17999999999999972,0.0,2,0,9,1,0,2
344,0.6800000000000015,0.0,4,1,2,1,0,2
198,2.53,88.00040000000001,1,1,13,0,0,1
135,2.91,151.0004,2,2,5,0,0,1
180,3.0799999999999983,106.00040000000001,3,1,12,1,0,0
170,5.130000000000001,116.00040000000001,2,0,9,0,0,2
69,9.090000000000002,217.0004,3,2,4,0,0,0
458,0.7199999999999998,0.0,1,0,13,0,1,0
293,0.75,0.0,3,1,13,0,0,1
196,3.4699999999999998,90.00040000000001,3,1,1,0,0,1
0,8.299999999999997,286.0004,2,2,8,0,0,2
343,3.05,0.0,3,2,9,0,0,1
401,0.11000000000000032,0.0,3,2,1,1,0,1
311,0.45999999999999974,0.0,3,1,10,0,0,2
468,0.3599999999999999,0.0,0,0,13,0,0,1
306,4.56,0.0,3,0,9,0,0,2
136,15.14,150.0004,3,1,0,0,0,0
170,3.500000000000001,116.00040000000001,0,2,1,0,1,2
62,5.9,224.0004,3,1,2,0,0,0
0,14.5,286.0004,2,2,8,0,0,2
31,11.809999999999999,255.0004,1,1,2,0,0,0
341,4.65,0.0,1,0,6,0,0,2
189,0.9400000000000004,97.00040000000001,3,0,10,0,0,1
116,11.0,170.0004,3,1,12,0,0,2
99,3.01,187.0004,0,1,5,0,0,2
180,-1.1199999999999992,106.00040000000001,2,2,8,1,1,0
33,10.120000000000001,253.0004,2,2,8,0,0,2
146,8.239999999999998,140.0004,1,2,3,0,0,2
387,5.050000000000001,0.0,1,0,6,0,0,2
26,10.94,260.0004,3,2,2,0,0,2
613,1.29,0.0,1,0,13,0,0,2
167,2.0,119.00040000000001,3,2,9,0,1,2
553,1.8000000000000003,0.0,1,1,13,0,0,2
274,0.7999999999999989,12.000400000000013,2,0,9,0,0,1
0,6.719999999999999,286.0004,0,1,8,0,0,0
387,0.08999999999999986,0.0,3,1,12,1,0,2
380,1.04,0.0,4,1,13,0,0,2
394,2.5100000000000007,0.0,3,0,9,0,1,0
171,8.799999999999999,115.00040000000001,3,1,2,0,0,0
230,2.17,56.00040000000001,3,0,6,0,1,2
265,3.0500000000000007,21.000400000000013,3,0,9,0,0,2
237,5.500000000000001,49.00040000000001,1,0,9,0,0,0
63,6.100000000000001,223.0004,0,1,11,0,0,2
187,9.149999999999999,99.00040000000001,1,1,3,1,0,2
88,12.27,198.0004,1,1,8,0,0,2
93,8.82,193.0004,1,1,8,0,0,2
336,0.6599999999999999,0.0,3,0,10,0,0,2
343,2.799999999999999,0.0,2,0,5,0,0,0
333,1.04,0.0,1,2,13,0,0,0
380,2.0399999999999996,0.0,1,0,5,0,0,1
21,8.22,265.0004,3,1,2,0,0,2
52,10.299999999999999,234.0004,2,2,8,0,0,1
160,3.74,126.00040000000001,3,2,1,0,0,1
106,5.049999999999999,180.0004,1,2,1,0,0,2
56,4.76,230.0004,0,1,8,0,0,0
211,1.5799999999999998,75.00040000000001,3,1,13,0,0,0
115,5.73,171.0004,3,1,4,0,0,1
354,0.5899999999999999,0.0,3,0,10,0,0,2
176,7.029999999999999,110.00040000000001,1,2,4,0,0,2
65,5.039999999999999,221.0004,0,1,11,0,0,2
543,2.88,0.0,1,0,9,1,0,0
250,-2.24,36.00040000000001,0,2,8,1,0,0
122,2.54,164.0004,2,2,5,0,0,0
338,4.589999999999999,0.0,1,2,1,0,0,2
0,14.369999999999997,286.0004,2,1,0,0,0,2
398,1.7599999999999998,0.0,1,0,13,0,0,0
328,4.0,0.0,3,1,12,1,0,1
268,3.4800000000000004,18.000400000000013,0,1,3,0,0,2
148,2.1900000000000004,138.0004,3,1,1,0,0,2
123,16.950000000000003,163.0004,3,1,12,0,0,1
194,3.41,92.00040000000001,3,2,1,0,0,0
150,9.730000000000002,136.0004,1,2,2,0,0,2
238,9.74,48.00040000000001,1,2,2,0,0,0
275,1.2999999999999998,11.000400000000013,3,0,6,0,0,1
281,4.09,5.000400000000013,2,2,9,0,0,1
68,16.259999999999998,218.0004,2,1,3,0,0,0
437,0.71,0.0,3,2,13,0,0,2
44,10.690000000000001,242.0004,3,1,12,0,0,0
682,0.03000000000000025,0.0,3,0,13,1,0,0
165,1.5499999999999972,121.00040000000001,3,1,12,1,1,2
116,5.27,170.0004,3,2,9,0,0,0
235,5.449999999999999,51.00040000000001,1,1,1,0,0,2
76,5.66,210.0004,3,2,7,0,0,2
381,1.7200000000000006,0.0,2,2,5,0,0,2
55,7.829999999999998,231.0004,0,1,11,0,0,2
22,12.93,264.0004,3,1,12,0,0,2
0,8.5,286.0004,3,1,12,0,0,2
222,5.28,64.00040000000001,0,0,6,0,0,2
231,2.5,55.00040000000001,3,2,1,0,0,2
428,1.31,0.0,1,0,13,0,0,0
109,6.269999999999998,177.0004,3,2,7,0,0,1
297,3.71,0.0,1,2,1,0,0,2
131,16.699999999999996,155.0004,2,1,11,0,0,2
222,14.830000000000005,64.00040000000001,2,1,11,0,0,1
350,2.63,0.0,1,1,5,0,0,0
32,4.24,254.0004,3,1,1,0,0,1
200,4.07,86.00040000000001,4,1,1,0,0,2
113,4.3999999999999995,173.0004,3,1,1,0,0,2
277,1.1600000000000001,9.000400000000013,1,2,13,0,0,2
176,7.990000000000002,110.00040000000001,2,2,3,0,0,2
256,1.8800000000000008,30.000400000000013,0,2,8,0,0,2
367,0.77,0.0,3,0,10,0,0,0
280,1.5700000000000003,6.000400000000013,3,1,1,0,0,2
185,3.4,101.00040000000001,1,2,5,0,0,2
176,3.3099999999999996,110.00040000000001,3,1,1,0,0,0
186,8.669999999999995,100.00040000000001,2,2,11,1,0,2
262,9.25,24.000400000000013,1,1,2,0,0,0
192,1.4300000000000002,94.00040000000001,0,1,5,0,0,2
742,1.4100000000000001,0.0,1,0,6,1,0,0
187,3.0999999999999996,99.00040000000001,3,1,1,0,0,0
225,2.83,61.00040000000001,2,2,5,0,0,0
83,11.369999999999997,203.0004,3,2,2,0,0,1
229,1.1800000000000002,57.00040000000001,3,0,10,0,0,2
274,2.9399999999999995,12.000400000000013,3,0,6,0,0,2
311,6.79,0.0,3,2,4,0,0,0
184,1.0799999999999983,102.00040000000001,0,2,3,0,0,0
738,1.67,0.0,1,1,13,0,0,2
176,13.410000000000004,110.00040000000001,2,1,11,0,1,2
257,-7.899999999999999,29.000400000000013,2,2,3,1,0,1
134,4.27,152.0004,1,1,0,1,0,2
668,0.2799999999999998,0.0,3,0,10,0,0,0
401,0.6099999999999994,0.0,3,0,6,0,0,2
406,0.76,0.0,3,1,13,0,0,0
322,-0.1800000000000006,0.0,0,2,5,0,0,0
302,2.0599999999999996,0.0,3,2,9,0,0,2
157,7.729999999999999,129.0004,3,2,7,0,0,1
626,0.8199999999999998,0.0,1,1,13,0,0,2
350,1.29,0.0,3,1,1,0,0,2
471,4.870000000000001,0.0,1,0,6,0,0,2
53,8.790000000000003,233.0004,3,1,12,0,0,2
554,2.8100000000000005,0.0,1,1,4,1,0,0
195,3.170000000000001,91.00040000000001,3,1,1,0,0,1
558,0.31000000000000005,0.0,3,1,13,0,0,0
451,0.94,0.0,3,1,10,0,0,0
393,1.12,0.0,2,1,5,0,0,2
381,6.919999999999998,0.0,2,2,9,0,0,2
350,0.7199999999999998,0.0,0,2,13,0,0,0
637,0.75,0.0,3,1,13,0,0,0
313,1.0899999999999999,0.0,2,1,5,0,0,0
143,3.759999999999998,143.0004,2,1,8,0,0,0
567,0.04999999999999982,0.0,0,2,1,1,0,1
546,6.11,0.0,1,0,6,0,0,0
468,-0.27000000000000046,0.0,2,0,5,0,0,0
546,-0.08000000000000007,0.0,2,2,5,0,1,2
169,3.59,117.00040000000001,3,2,2,0,0,1
431,0.23000000000000043,0.0,3,2,1,0,0,0
540,5.619999999999999,0.0,1,0,6,0,0,0
566,0.8999999999999999,0.0,3,0,13,0,0,0
